07:45:36.436 [main-SendThread(192.168.199.240:2183)] INFO  org.apache.zookeeper.ClientCnxn - Socket connection established to 192.168.199.240/192.168.199.240:2183, initiating session
07:45:37.769 [main-SendThread(192.168.199.240:2183)] WARN  org.apache.zookeeper.ClientCnxn - Client session timed out, have not heard from server in 1333ms for sessionid 0x0
07:45:37.769 [main-SendThread(192.168.199.240:2183)] INFO  org.apache.zookeeper.ClientCnxn - Client session timed out, have not heard from server in 1333ms for sessionid 0x0, closing socket connection and attempting reconnect
07:45:38.823 [main-SendThread(192.168.199.240:2181)] INFO  org.apache.zookeeper.ClientCnxn - Opening socket connection to server 192.168.199.240/192.168.199.240:2181. Will not attempt to authenticate using SASL (unknown error)
07:45:38.824 [main-SendThread(192.168.199.240:2181)] INFO  org.apache.zookeeper.ClientCnxn - Socket connection established to 192.168.199.240/192.168.199.240:2181, initiating session
07:45:40.158 [main-SendThread(192.168.199.240:2181)] WARN  org.apache.zookeeper.ClientCnxn - Client session timed out, have not heard from server in 1334ms for sessionid 0x0
07:45:40.158 [main-SendThread(192.168.199.240:2181)] INFO  org.apache.zookeeper.ClientCnxn - Client session timed out, have not heard from server in 1334ms for sessionid 0x0, closing socket connection and attempting reconnect
07:45:42.103 [main-SendThread(192.168.199.240:2182)] INFO  org.apache.zookeeper.ClientCnxn - Opening socket connection to server 192.168.199.240/192.168.199.240:2182. Will not attempt to authenticate using SASL (unknown error)
07:45:42.104 [main-SendThread(192.168.199.240:2182)] INFO  org.apache.zookeeper.ClientCnxn - Socket connection established to 192.168.199.240/192.168.199.240:2182, initiating session
07:45:43.438 [main-SendThread(192.168.199.240:2182)] WARN  org.apache.zookeeper.ClientCnxn - Client session timed out, have not heard from server in 1334ms for sessionid 0x0
07:45:43.438 [main-SendThread(192.168.199.240:2182)] INFO  org.apache.zookeeper.ClientCnxn - Client session timed out, have not heard from server in 1334ms for sessionid 0x0, closing socket connection and attempting reconnect
07:45:43.763 [main-SendThread(192.168.199.240:2183)] INFO  org.apache.zookeeper.ClientCnxn - Opening socket connection to server 192.168.199.240/192.168.199.240:2183. Will not attempt to authenticate using SASL (unknown error)
07:45:43.764 [main-SendThread(192.168.199.240:2183)] INFO  org.apache.zookeeper.ClientCnxn - Socket connection established to 192.168.199.240/192.168.199.240:2183, initiating session
07:45:45.097 [main-SendThread(192.168.199.240:2183)] WARN  org.apache.zookeeper.ClientCnxn - Client session timed out, have not heard from server in 1333ms for sessionid 0x0
07:45:45.097 [main-SendThread(192.168.199.240:2183)] INFO  org.apache.zookeeper.ClientCnxn - Client session timed out, have not heard from server in 1333ms for sessionid 0x0, closing socket connection and attempting reconnect
07:45:45.398 [main-SendThread(192.168.199.240:2181)] INFO  org.apache.zookeeper.ClientCnxn - Opening socket connection to server 192.168.199.240/192.168.199.240:2181. Will not attempt to authenticate using SASL (unknown error)
07:45:45.399 [main-SendThread(192.168.199.240:2181)] INFO  org.apache.zookeeper.ClientCnxn - Socket connection established to 192.168.199.240/192.168.199.240:2181, initiating session
07:45:46.732 [main-SendThread(192.168.199.240:2181)] WARN  org.apache.zookeeper.ClientCnxn - Client session timed out, have not heard from server in 1333ms for sessionid 0x0
07:45:46.732 [main-SendThread(192.168.199.240:2181)] INFO  org.apache.zookeeper.ClientCnxn - Client session timed out, have not heard from server in 1333ms for sessionid 0x0, closing socket connection and attempting reconnect
07:45:47.992 [main-SendThread(192.168.199.240:2182)] INFO  org.apache.zookeeper.ClientCnxn - Opening socket connection to server 192.168.199.240/192.168.199.240:2182. Will not attempt to authenticate using SASL (unknown error)
07:45:47.994 [main-SendThread(192.168.199.240:2182)] INFO  org.apache.zookeeper.ClientCnxn - Socket connection established to 192.168.199.240/192.168.199.240:2182, initiating session
07:45:49.329 [main-SendThread(192.168.199.240:2182)] WARN  org.apache.zookeeper.ClientCnxn - Client session timed out, have not heard from server in 1335ms for sessionid 0x0
07:45:49.329 [main-SendThread(192.168.199.240:2182)] INFO  org.apache.zookeeper.ClientCnxn - Client session timed out, have not heard from server in 1335ms for sessionid 0x0, closing socket connection and attempting reconnect
07:45:49.516 [main-SendThread(192.168.199.240:2183)] INFO  org.apache.zookeeper.ClientCnxn - Opening socket connection to server 192.168.199.240/192.168.199.240:2183. Will not attempt to authenticate using SASL (unknown error)
07:45:49.517 [main-SendThread(192.168.199.240:2183)] INFO  org.apache.zookeeper.ClientCnxn - Socket connection established to 192.168.199.240/192.168.199.240:2183, initiating session
07:45:49.791 [default-akka.actor.default-dispatcher-4] INFO  akka.cluster.Cluster(akka://default) - Cluster Node [akka.tcp://default@192.168.0.66:2552] - Marked address [akka.tcp://default@192.168.0.66:2552] as [Leaving]
07:45:49.792 [default-akka.actor.default-dispatcher-15] INFO  akka.cluster.Cluster(akka://default) - Cluster Node [akka.tcp://default@192.168.0.66:2552] - event MemberLeft(Member(address = akka.tcp://default@192.168.0.66:2552, status = Leaving))
07:45:49.881 [default-akka.actor.default-dispatcher-3] INFO  akka.cluster.Cluster(akka://default) - Cluster Node [akka.tcp://default@192.168.0.66:2552] - Leader is moving node [akka.tcp://default@192.168.0.66:2552] to [Exiting]
07:45:49.884 [default-akka.actor.default-dispatcher-17] INFO  akka.cluster.Cluster(akka://default) - Cluster Node [akka.tcp://default@192.168.0.66:2552] - event MemberExited(Member(address = akka.tcp://default@192.168.0.66:2552, status = Exiting))
07:45:49.885 [default-akka.actor.default-dispatcher-21] INFO  akka.cluster.Cluster(akka://default) - Cluster Node [akka.tcp://default@192.168.0.66:2552] - Exiting completed
07:45:49.885 [default-akka.actor.default-dispatcher-21] INFO  akka.cluster.Cluster(akka://default) - Cluster Node [akka.tcp://default@192.168.0.66:2552] - Shutting down...
07:45:49.886 [default-akka.actor.default-dispatcher-3] INFO  akka.cluster.Cluster(akka://default) - Cluster Node [akka.tcp://default@192.168.0.66:2552] - Successfully shut down
07:45:49.893 [default-akka.actor.default-dispatcher-19] INFO  akka.actor.RepointableActorRef - Message [akka.actor.typed.internal.AdaptMessage] without sender to Actor[akka://default/system/receptionist#-2089855949] was not delivered. [1] dead letters encountered. If this is not an expected behavior, then [Actor[akka://default/system/receptionist#-2089855949]] may have terminated unexpectedly, This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
07:45:49.897 [default-akka.actor.default-dispatcher-16] INFO  a.remote.RemoteActorRefProvider$RemotingTerminator - Shutting down remote daemon.
07:45:49.899 [default-akka.actor.default-dispatcher-16] INFO  a.remote.RemoteActorRefProvider$RemotingTerminator - Remote daemon shut down; proceeding with flushing remote transports.
07:45:49.918 [default-akka.actor.default-dispatcher-16] INFO  akka.remote.Remoting - Remoting shut down
07:45:49.918 [default-akka.actor.default-dispatcher-16] INFO  a.remote.RemoteActorRefProvider$RemotingTerminator - Remoting shut down.
07:45:58.134 [default-akka.actor.default-dispatcher-5] INFO  akka.event.slf4j.Slf4jLogger - Slf4jLogger started
07:45:58.175 [default-akka.actor.default-dispatcher-4] INFO  akka.remote.Remoting - Starting remoting
07:45:58.811 [default-akka.actor.default-dispatcher-6] INFO  akka.remote.Remoting - Remoting started; listening on addresses :[akka.tcp://default@192.168.0.66:2552]
07:45:58.812 [default-akka.actor.default-dispatcher-6] INFO  akka.remote.Remoting - Remoting now listens on addresses: [akka.tcp://default@192.168.0.66:2552]
07:45:58.862 [default-akka.actor.default-dispatcher-6] INFO  akka.cluster.Cluster(akka://default) - Cluster Node [akka.tcp://default@192.168.0.66:2552] - Starting up, Akka version [2.5.26] ...
07:45:58.987 [default-akka.actor.default-dispatcher-4] INFO  akka.cluster.Cluster(akka://default) - Cluster Node [akka.tcp://default@192.168.0.66:2552] - Registered cluster JMX MBean [akka:type=Cluster]
07:45:58.987 [default-akka.actor.default-dispatcher-4] INFO  akka.cluster.Cluster(akka://default) - Cluster Node [akka.tcp://default@192.168.0.66:2552] - Started up successfully
07:45:59.037 [default-akka.actor.default-dispatcher-4] INFO  akka.cluster.Cluster(akka://default) - Cluster Node [akka.tcp://default@192.168.0.66:2552] - No seed-nodes configured, manual cluster join required, see https://doc.akka.io/docs/akka/current/cluster-usage.html#joining-to-seed-nodes
07:45:59.451 [default-akka.actor.default-dispatcher-3] WARN  akka.serialization.Serialization(akka://default) - Using serializer [io.altoo.akka.serialization.kryo.KryoSerializer] for message [akka.actor.typed.internal.adapter.ActorRefAdapter]. Note that this serializer is not implemented by Akka. It's not recommended to replace serializers for messages provided by Akka.
07:45:59.451 [default-akka.actor.default-dispatcher-3] WARN  akka.serialization.Serialization(akka://default) - Using serializer [io.altoo.akka.serialization.kryo.KryoSerializer] for message [akka.actor.typed.ActorRef]. Note that this serializer is not implemented by Akka. It's not recommended to replace serializers for messages provided by Akka.
07:45:59.451 [default-akka.actor.default-dispatcher-3] WARN  akka.serialization.Serialization(akka://default) - Using serializer [io.altoo.akka.serialization.kryo.KryoSerializer] for message [akka.actor.ActorRef]. Note that this serializer is not implemented by Akka. It's not recommended to replace serializers for messages provided by Akka.
07:45:59.451 [default-akka.actor.default-dispatcher-3] WARN  akka.serialization.Serialization(akka://default) - Using serializer [io.altoo.akka.serialization.kryo.KryoSerializer] for message [akka.actor.typed.internal.receptionist.DefaultServiceKey]. Note that this serializer is not implemented by Akka. It's not recommended to replace serializers for messages provided by Akka.
07:45:59.572 [default-akka.actor.default-dispatcher-20] INFO  akka.cluster.Cluster(akka://default) - Cluster Node [akka.tcp://default@192.168.0.66:2552] - Node [akka.tcp://default@192.168.0.66:2552] is JOINING itself (with roles [dc-default]) and forming new cluster
07:45:59.574 [default-akka.actor.default-dispatcher-24] INFO  akka.cluster.Cluster(akka://default) - Cluster Node [akka.tcp://default@192.168.0.66:2552] - is the new leader among reachable nodes (more leaders may exist)
07:45:59.595 [default-akka.actor.default-dispatcher-25] INFO  akka.cluster.Cluster(akka://default) - Cluster Node [akka.tcp://default@192.168.0.66:2552] - event MemberJoined(Member(address = akka.tcp://default@192.168.0.66:2552, status = Joining))
07:45:59.597 [default-akka.actor.default-dispatcher-23] INFO  akka.cluster.Cluster(akka://default) - Cluster Node [akka.tcp://default@192.168.0.66:2552] - event LeaderChanged(Some(akka.tcp://default@192.168.0.66:2552))
07:45:59.601 [default-akka.actor.default-dispatcher-23] INFO  akka.cluster.Cluster(akka://default) - Cluster Node [akka.tcp://default@192.168.0.66:2552] - event RoleLeaderChanged(dc-default,Some(akka.tcp://default@192.168.0.66:2552))
07:45:59.619 [main] WARN  org.apache.curator.CuratorZookeeperClient - session timeout [4000] is less than connection timeout [15000]
07:45:59.646 [main] INFO  o.a.curator.framework.imps.CuratorFrameworkImpl - Starting
07:46:00.176 [main] INFO  org.apache.zookeeper.ZooKeeper - Client environment:zookeeper.version=3.4.8--1, built on 02/06/2016 03:18 GMT
07:46:00.176 [main] INFO  org.apache.zookeeper.ZooKeeper - Client environment:host.name=DESKTOP-3BKIJSV
07:46:00.176 [main] INFO  org.apache.zookeeper.ZooKeeper - Client environment:java.version=1.8.0_151
07:46:00.176 [main] INFO  org.apache.zookeeper.ZooKeeper - Client environment:java.vendor=Oracle Corporation
07:46:00.176 [main] INFO  org.apache.zookeeper.ZooKeeper - Client environment:java.home=C:\Program Files\Java\jdk1.8.0_151\jre
